PositionId,statecode,county,point_latitude,point_longitude,line,construction
299070,FL,VOLUSIA COUNTY,28.985897,-80.909035,Residential,Wood
538968,FL,VOLUSIA COUNTY,28.985897,-80.909035,Residential,Wood
906899,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Masonry
142191,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Masonry
115095,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Wood
285481,FL,VOLUSIA COUNTY,28.985458,-80.911797,Commercial,Reinforced Masonry
521069,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Masonry
302050,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Wood
418004,FL,VOLUSIA COUNTY,28.985458,-80.911797,Residential,Masonry
652006,FL,VOLUSIA COUNTY,28.980055,-80.941175,Residential,Wood
711676,FL,VOLUSIA COUNTY,28.972184,-80.897227,Residential,Masonry
674505,FL,VOLUSIA COUNTY,28.972184,-80.897227,Residential,Wood
397466,FL,VOLUSIA COUNTY,28.972184,-80.897227,Residential,Wood
390534,FL,VOLUSIA COUNTY,28.983065,-80.913745,Residential,Wood
537005,FL,VOLUSIA COUNTY,28.9793,-80.9141,Residential,Wood
386449,FL,VOLUSIA COUNTY,29.00278,-80.91412,Residential,Masonry
498793,FL,MARION COUNTY,29.364725,-81.964935,Residential,Wood
469770,FL,MARION COUNTY,29.3705,-81.8472,Residential,Wood
516858,FL,MARION COUNTY,29.3705,-81.8472,Residential,Wood
442421,FL,MARION COUNTY,29.3705,-81.8472,Residential,Wood
957688,FL,MARION COUNTY,29.495094,-81.980469,Residential,Wood
848578,FL,MARION COUNTY,29.495094,-81.980469,Residential,Wood
860584,FL,MARION COUNTY,29.495094,-81.980469,Residential,Wood
510384,FL,MARION COUNTY,29.495094,-81.980469,Residential,Wood
869562,FL,MARION COUNTY,29.363754,-81.967361,Residential,Wood
495308,FL,MARION COUNTY,29.365946,-81.740501,Residential,Wood
835948,FL,FLAGLER COUNTY,29.46735,-81.12356,Residential,Masonry
670807,FL,FLAGLER COUNTY,29.46792,-81.12383,Residential,Wood
794160,FL,FLAGLER COUNTY,29.48631,-81.13148,Residential,Masonry
172922,FL,FLAGLER COUNTY,29.4678,-81.14326,Residential,Wood
569262,FL,FLAGLER COUNTY,29.431953,-81.154495,Commercial,Reinforced Masonry
104983,FL,FLAGLER COUNTY,29.4772,-81.14944,Commercial,Reinforced Masonry
116673,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
112835,FL,FLAGLER COUNTY,29.476641,-81.14576,Residential,Wood
536086,FL,FLAGLER COUNTY,29.476641,-81.14576,Residential,Wood
953231,FL,FLAGLER COUNTY,29.478374,-81.134987,Residential,Wood
935824,FL,FLAGLER COUNTY,29.47842,-81.134872,Residential,Wood
502653,FL,FLAGLER COUNTY,29.520929,-81.149925,Residential,Masonry
974946,FL,FLAGLER COUNTY,29.437344,-81.1577,Residential,Wood
845407,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
486688,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
799469,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
600792,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
300917,FL,FLAGLER COUNTY,29.47187,-81.14283,Residential,Wood
543291,FL,FLAGLER COUNTY,29.47187,-81.14283,Residential,Wood
222035,FL,FLAGLER COUNTY,29.47187,-81.14283,Residential,Wood
689698,FL,FLAGLER COUNTY,29.4742,-81.13616,Residential,Wood
180650,FL,FLAGLER COUNTY,29.474405,-81.145894,Residential,Wood
750695,FL,FLAGLER COUNTY,29.480289,-81.126961,Residential,Masonry
180069,FL,FLAGLER COUNTY,29.480289,-81.126961,Residential,Wood
986288,FL,FLAGLER COUNTY,29.43054,-81.1077,Residential,Wood
679539,FL,FLAGLER COUNTY,29.44959,-81.11602,Residential,Wood
748468,FL,FLAGLER COUNTY,29.4729,-81.12716,Residential,Wood
915280,FL,FLAGLER COUNTY,29.48574,-81.130185,Residential,Wood
746315,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Wood
212369,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Masonry
635254,FL,FLAGLER COUNTY,29.4664,-81.1339,Residential,Masonry
578379,FL,FLAGLER COUNTY,29.566595,-81.20459,Commercial,Reinforced Masonry
252882,FL,FLAGLER COUNTY,29.555436,-81.23708,Residential,Masonry
246875,FL,FLAGLER COUNTY,29.556723,-81.197327,Commercial,Reinforced Masonry
594033,FL,FLAGLER COUNTY,29.556723,-81.197327,Residential,Wood
857324,FL,FLAGLER COUNTY,29.556723,-81.197327,Residential,Wood
857308,FL,FLAGLER COUNTY,29.556723,-81.197327,Residential,Wood
736544,FL,FLAGLER COUNTY,29.55977,-81.20407,Residential,Wood
766827,FL,FLAGLER COUNTY,29.55266,-81.23276,Residential,Wood
772766,FL,FLAGLER COUNTY,29.555092,-81.211472,Commercial,Reinforced Masonry
282250,FL,FLAGLER COUNTY,29.551743,-81.23317,Residential,Masonry
139690,FL,FLAGLER COUNTY,29.47542,-81.17943,Residential,Masonry
762840,FL,FLAGLER COUNTY,29.576263,-81.174995,Residential,Masonry
125666,FL,FLAGLER COUNTY,29.60787,-81.2005,Residential,Wood
195452,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
967007,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
138260,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
416035,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
539203,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
776628,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
231043,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Wood
230729,FL,FLAGLER COUNTY,29.567787,-81.191922,Residential,Wood
618948,FL,FLAGLER COUNTY,29.551285,-81.241447,Residential,Wood
854516,FL,FLAGLER COUNTY,29.567787,-81.191922,Residential,Wood
230332,FL,FLAGLER COUNTY,29.551285,-81.241447,Residential,Wood
727895,FL,FLAGLER COUNTY,29.57193,-81.25456,Residential,Wood
935630,FL,FLAGLER COUNTY,29.567787,-81.191922,Residential,Wood
808827,FL,FLAGLER COUNTY,29.57193,-81.25456,Residential,Wood
815710,FL,FLAGLER COUNTY,29.551907,-81.248787,Residential,Wood
794978,FL,FLAGLER COUNTY,29.54656,-81.21174,Residential,Wood
550131,FL,FLAGLER COUNTY,29.551907,-81.248787,Residential,Wood
708613,FL,FLAGLER COUNTY,29.551891,-81.248726,Commercial,Reinforced Masonry
267843,FL,FLAGLER COUNTY,29.562714,-81.271118,Residential,Wood
393750,FL,FLAGLER COUNTY,29.562714,-81.271118,Residential,Wood
606000,FL,FLAGLER COUNTY,29.562714,-81.271118,Residential,Wood
341300,FL,FLAGLER COUNTY,29.551907,-81.248787,Residential,Wood
506916,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
906392,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
361708,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
438297,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
678066,FL,FLAGLER COUNTY,29.55092,-81.241386,Residential,Masonry
812937,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Masonry
263067,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
586609,FL,FLAGLER COUNTY,29.55092,-81.241386,Commercial,Reinforced Masonry
951929,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Masonry
105345,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
794905,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Masonry
684769,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Wood
409704,FL,FLAGLER COUNTY,29.547266,-81.211998,Residential,Masonry
387460,FL,FLAGLER COUNTY,29.58219,-81.215073,Residential,Masonry
342173,FL,FLAGLER COUNTY,29.55006,-81.238152,Residential,Masonry
821943,FL,FLAGLER COUNTY,29.553509,-81.226753,Commercial,Reinforced Masonry
531691,FL,FLAGLER COUNTY,29.5511,-81.2342,Commercial,Reinforced Masonry
428852,FL,FLAGLER COUNTY,29.578863,-81.213448,Residential,Masonry
158476,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Masonry
951520,FL,FLAGLER COUNTY,29.58439,-81.181565,Commercial,Reinforced Masonry
831677,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Wood
248485,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Wood
845512,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Wood
812319,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Wood
171734,FL,FLAGLER COUNTY,29.616301,-81.195328,Residential,Wood
348008,FL,FLAGLER COUNTY,29.616302,-81.195099,Residential,Wood
104881,FL,FLAGLER COUNTY,29.58283,-81.23304,Residential,Wood
699662,FL,FLAGLER COUNTY,29.61562,-81.20399,Residential,Wood
918865,FL,FLAGLER COUNTY,29.61562,-81.20399,Residential,Wood
104844,FL,FLAGLER COUNTY,29.61562,-81.20399,Residential,Wood
927632,FL,FLAGLER COUNTY,29.58439,-81.181565,Residential,Wood
742874,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
232622,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
832054,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
861218,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
937125,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
548763,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
791156,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
587168,FL,FLAGLER COUNTY,29.657162,-81.23764,Residential,Wood
446535,FL,FLAGLER COUNTY,29.553291,-81.241028,Residential,Wood
351074,FL,FLAGLER COUNTY,29.55659,-81.17531,Residential,Wood
275660,FL,FLAGLER COUNTY,29.60399,-81.18916,Residential,Wood
553661,FL,FLAGLER COUNTY,29.60399,-81.18916,Residential,Wood
617930,FL,FLAGLER COUNTY,29.60693,-81.19863,Residential,Masonry
841171,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
253394,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
479910,FL,FLAGLER COUNTY,29.5559,-81.21204,Residential,Wood
661611,FL,FLAGLER COUNTY,29.625245,-81.195235,Residential,Wood
583600,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
703167,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
512645,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
182524,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Masonry
808971,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Masonry
463365,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
707080,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
381976,FL,FLAGLER COUNTY,29.5785,-81.2161,Residential,Wood
357730,FL,FLAGLER COUNTY,29.54586,-81.19231,Residential,Wood
716209,FL,FLAGLER COUNTY,29.54586,-81.19231,Residential,Wood
239346,FL,FLAGLER COUNTY,29.54586,-81.19231,Residential,Wood
781343,FL,FLAGLER COUNTY,29.54586,-81.19231,Residential,Wood
879903,FL,PUTNAM COUNTY,29.38908,-81.637131,Residential,Wood
519214,FL,PUTNAM COUNTY,29.38908,-81.637131,Residential,Wood
456437,FL,PUTNAM COUNTY,29.7655,-81.8563,Residential,Masonry
494458,FL,VOLUSIA COUNTY,28.947388,-80.891907,Commercial,Reinforced Masonry
898210,FL,VOLUSIA COUNTY,28.95498,-80.88923,Residential,Masonry
641058,FL,VOLUSIA COUNTY,28.95598,-80.90718,Residential,Wood
405267,FL,VOLUSIA COUNTY,28.91473,-80.86308,Residential,Wood
189601,FL,VOLUSIA COUNTY,28.96242,-80.890099,Residential,Wood
646400,FL,VOLUSIA COUNTY,28.942228,-80.895676,Residential,Wood
729115,FL,VOLUSIA COUNTY,28.91327,-80.86231,Residential,Wood
369648,FL,VOLUSIA COUNTY,28.931423,-80.879631,Residential,Wood
526520,FL,VOLUSIA COUNTY,28.96367,-80.89516,Residential,Wood
503334,FL,VOLUSIA COUNTY,28.94739,-80.892197,Residential,Wood
649305,FL,VOLUSIA COUNTY,28.94739,-80.892197,Residential,Wood
357293,FL,VOLUSIA COUNTY,28.94739,-80.892197,Residential,Wood
999514,FL,VOLUSIA COUNTY,28.94739,-80.892197,Residential,Wood
307029,FL,VOLUSIA COUNTY,28.94739,-80.892197,Residential,Wood
228627,FL,ST  JOHNS COUNTY,29.716291,-81.506981,Residential,Masonry
946882,FL,ST  JOHNS COUNTY,29.716291,-81.506981,Residential,Wood
437675,FL,ST  JOHNS COUNTY,29.72596,-81.50779,Residential,Wood
814839,FL,ST  JOHNS COUNTY,29.72596,-81.50779,Residential,Wood
856705,FL,ST  JOHNS COUNTY,29.72596,-81.50779,Residential,Wood
747727,FL,ST  JOHNS COUNTY,29.71431,-81.508018,Residential,Masonry
424702,FL,ST  JOHNS COUNTY,29.715681,-81.50824,Residential,Wood
451044,FL,PUTNAM COUNTY,29.624882,-81.893837,Residential,Masonry
218600,FL,PUTNAM COUNTY,29.624882,-81.893837,Residential,Wood
602799,FL,PUTNAM COUNTY,29.6376,-81.88813,Residential,Wood
250654,FL,PUTNAM COUNTY,29.624882,-81.893837,Residential,Wood
967564,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Wood
896886,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Wood
986862,FL,PUTNAM COUNTY,29.624697,-81.891426,Residential,Wood
436351,FL,PUTNAM COUNTY,29.630305,-81.869315,Residential,Wood
620879,FL,PUTNAM COUNTY,29.630305,-81.869315,Residential,Wood
682078,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Wood
191464,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
381120,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Wood
410476,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Wood
546273,FL,PUTNAM COUNTY,29.628857,-81.904175,Residential,Wood
594827,FL,PUTNAM COUNTY,29.626287,-81.897667,Residential,Masonry
573912,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
139956,FL,PUTNAM COUNTY,29.62239,-81.89592,Residential,Wood
200310,FL,PUTNAM COUNTY,29.62321,-81.89966,Residential,Wood
695311,FL,PUTNAM COUNTY,29.62239,-81.89592,Residential,Wood
359767,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
346275,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
175548,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
745147,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
495066,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
831660,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
511964,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
217516,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
707736,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
159409,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
871958,FL,PUTNAM COUNTY,29.625495,-81.89077,Residential,Wood
430534,FL,PUTNAM COUNTY,29.65917,-81.90113,Residential,Wood
720776,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Masonry
245039,FL,PUTNAM COUNTY,29.63412,-81.88121,Residential,Masonry
954156,FL,PUTNAM COUNTY,29.6375,-81.8845,Residential,Masonry
677449,FL,PUTNAM COUNTY,29.4836,-81.573,Residential,Wood
899667,FL,PUTNAM COUNTY,29.4836,-81.573,Residential,Wood
295062,FL,PUTNAM COUNTY,29.4836,-81.573,Residential,Wood
645395,FL,LAKE COUNTY,28.952364,-81.957458,Commercial,Reinforced Concrete
506305,FL,LAKE COUNTY,28.937996,-81.940987,Residential,Wood
163248,FL,LAKE COUNTY,28.916916,-81.921265,Residential,Masonry
176510,FL,LAKE COUNTY,28.94676,-81.95316,Residential,Wood
288959,FL,LAKE COUNTY,28.94676,-81.95316,Residential,Masonry
338393,FL,LAKE COUNTY,28.952524,-81.957619,Residential,Masonry
549679,FL,LAKE COUNTY,28.952856,-81.957822,Commercial,Reinforced Concrete
503061,FL,LAKE COUNTY,28.952549,-81.957642,Residential,Wood
293704,FL,LAKE COUNTY,28.90019,-81.94407,Residential,Masonry
471409,FL,LAKE COUNTY,28.952312,-81.957598,Residential,Masonry
423872,FL,SUMTER COUNTY,28.958881,-81.964424,Residential,Masonry
689854,FL,LAKE COUNTY,28.9305,-81.9334,Residential,Wood
574505,FL,LAKE COUNTY,28.952816,-81.957977,Residential,Masonry
216610,FL,SUMTER COUNTY,28.9123,-81.9935,Residential,Wood
602920,FL,MARION COUNTY,28.981182,-82.008194,Residential,Masonry
558984,FL,SUMTER COUNTY,28.92819,-82.013092,Residential,Masonry
316493,FL,SUMTER COUNTY,28.926088,-82.009605,Residential,Masonry
109589,FL,SUMTER COUNTY,28.873085,-81.992935,Residential,Masonry
124621,FL,SUMTER COUNTY,28.9249,-82.016415,Residential,Masonry
871731,FL,SUMTER COUNTY,28.884814,-81.98982,Residential,Masonry
746595,FL,SUMTER COUNTY,28.878162,-81.975136,Residential,Masonry
634347,FL,SUMTER COUNTY,28.94691,-81.9603,Commercial,Reinforced Masonry
125334,FL,FLAGLER COUNTY,29.54762,-81.23292,Residential,Masonry
341729,FL,FLAGLER COUNTY,29.54762,-81.23292,Residential,Masonry
721106,FL,FLAGLER COUNTY,29.54762,-81.23292,Commercial,Reinforced Masonry
846516,FL,FLAGLER COUNTY,29.54762,-81.23292,Residential,Wood
750042,FL,FLAGLER COUNTY,29.54762,-81.23292,Commercial,Reinforced Masonry
780731,FL,FLAGLER COUNTY,29.474253,-81.208153,Residential,Wood
169754,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
400752,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
331884,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
144867,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
815954,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
851350,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
398738,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
437663,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
601645,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
192394,FL,FLAGLER COUNTY,29.477137,-81.189888,Residential,Wood
223731,FL,FLAGLER COUNTY,29.44014,-81.21007,Residential,Wood
950204,FL,FLAGLER COUNTY,29.586763,-81.279366,Residential,Masonry
321084,FL,FLAGLER COUNTY,29.586763,-81.279366,Commercial,Reinforced Masonry
110240,FL,FLAGLER COUNTY,29.586763,-81.279366,Commercial,Reinforced Masonry
646844,FL,FLAGLER COUNTY,29.586763,-81.279366,Commercial,Reinforced Masonry
246286,FL,FLAGLER COUNTY,29.586763,-81.279366,Residential,Masonry
219477,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Wood
997455,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Masonry
385492,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Wood
661842,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Wood
782685,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Wood
396794,FL,FLAGLER COUNTY,29.530659,-81.225227,Residential,Wood
458717,FL,FLAGLER COUNTY,29.55468,-81.21322,Residential,Wood
719166,FL,FLAGLER COUNTY,29.490365,-81.22108,Commercial,Reinforced Masonry
650380,FL,FLAGLER COUNTY,29.472528,-81.222412,Residential,Wood
950888,FL,FLAGLER COUNTY,29.46357,-81.20865,Residential,Wood
520987,FL,VOLUSIA COUNTY,29.02256,-80.929314,Residential,Wood
550708,FL,VOLUSIA COUNTY,29.013592,-80.945537,Commercial,Reinforced Masonry
275481,FL,VOLUSIA COUNTY,29.0392,-80.935532,Commercial,Reinforced Masonry
226681,FL,VOLUSIA COUNTY,29.03493,-80.95085,Residential,Wood
189174,FL,VOLUSIA COUNTY,28.99675,-80.92762,Commercial,Reinforced Masonry
388959,FL,VOLUSIA COUNTY,28.99675,-80.92762,Commercial,Reinforced Masonry
340020,FL,VOLUSIA COUNTY,28.99675,-80.92762,Residential,Wood
789448,FL,VOLUSIA COUNTY,28.99675,-80.92762,Residential,Wood
678216,FL,VOLUSIA COUNTY,28.99675,-80.92762,Residential,Wood
109920,FL,VOLUSIA COUNTY,28.99675,-80.92762,Residential,Wood
722873,FL,VOLUSIA COUNTY,29.019426,-80.920776,Residential,Wood
617670,FL,VOLUSIA COUNTY,29.019329,-80.920731,Residential,Wood
131874,FL,VOLUSIA COUNTY,29.02208,-80.92264,Residential,Wood
241370,FL,VOLUSIA COUNTY,29.021038,-80.922966,Residential,Wood
449602,FL,VOLUSIA COUNTY,29.019445,-80.920784,Residential,Wood
478999,FL,VOLUSIA COUNTY,29.01338,-80.964905,Commercial,Reinforced Concrete
150409,FL,VOLUSIA COUNTY,29.009628,-81.069084,Residential,Masonry
915255,FL,VOLUSIA COUNTY,29.016153,-80.996826,Residential,Wood
510693,FL,VOLUSIA COUNTY,29.0249,-80.922729,Residential,Masonry
143818,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
779686,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
722997,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
705313,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
482645,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
120229,FL,VOLUSIA COUNTY,29.025925,-80.933315,Residential,Wood
811095,FL,VOLUSIA COUNTY,29.04694,-80.940643,Residential,Wood
438018,FL,VOLUSIA COUNTY,29.046904,-80.94072,Residential,Masonry
768822,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
772362,FL,VOLUSIA COUNTY,29.048095,-80.937845,Residential,Wood
314865,FL,VOLUSIA COUNTY,29.057396,-80.942741,Residential,Masonry
934948,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
610740,FL,VOLUSIA COUNTY,29.05328,-80.9575,Residential,Wood
344770,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Masonry
931502,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Wood
872744,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Wood
214586,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Masonry
337127,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Masonry
337204,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Wood
253060,FL,VOLUSIA COUNTY,29.025925,-80.933315,Residential,Wood
610375,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Wood
787788,FL,VOLUSIA COUNTY,29.04754,-80.93919,Residential,Wood
455863,FL,VOLUSIA COUNTY,29.056581,-80.942062,Residential,Masonry
247631,FL,VOLUSIA COUNTY,29.056581,-80.942062,Residential,Wood
593301,FL,VOLUSIA COUNTY,29.04754,-80.93919,Residential,Wood
488886,FL,VOLUSIA COUNTY,29.049618,-80.952415,Residential,Wood
295000,FL,VOLUSIA COUNTY,29.048095,-80.937845,Residential,Wood
908937,FL,VOLUSIA COUNTY,29.048095,-80.937845,Residential,Wood
468187,FL,VOLUSIA COUNTY,29.048095,-80.937845,Residential,Wood
379881,FL,VOLUSIA COUNTY,29.048095,-80.937845,Residential,Wood
788402,FL,VOLUSIA COUNTY,29.057396,-80.942741,Residential,Wood
118596,FL,VOLUSIA COUNTY,28.9977,-80.966911,Residential,Wood
517493,FL,VOLUSIA COUNTY,29.02356,-80.93046,Residential,Masonry
186420,FL,VOLUSIA COUNTY,29.02356,-80.93046,Residential,Wood
908267,FL,VOLUSIA COUNTY,29.0487,-80.9386,Residential,Masonry
963871,FL,VOLUSIA COUNTY,29.067547,-80.947762,Residential,Wood
718252,FL,VOLUSIA COUNTY,29.02953,-80.94115,Residential,Wood
658095,FL,VOLUSIA COUNTY,29.02953,-80.94115,Residential,Wood
966848,FL,VOLUSIA COUNTY,29.0487,-80.9386,Residential,Wood
711857,FL,VOLUSIA COUNTY,29.02953,-80.94115,Residential,Wood
669609,FL,VOLUSIA COUNTY,29.048433,-80.937271,Residential,Wood
863245,FL,VOLUSIA COUNTY,29.048433,-80.937271,Residential,Wood
146468,FL,VOLUSIA COUNTY,29.048433,-80.937271,Residential,Wood
567227,FL,VOLUSIA COUNTY,29.048433,-80.937271,Residential,Wood
795810,FL,VOLUSIA COUNTY,29.02269,-80.920385,Residential,Wood
838576,FL,VOLUSIA COUNTY,29.02269,-80.920385,Residential,Wood
388986,FL,VOLUSIA COUNTY,29.025925,-80.933315,Residential,Wood
544168,FL,VOLUSIA COUNTY,29.025925,-80.933315,Residential,Wood
802530,FL,VOLUSIA COUNTY,29.014365,-80.995753,Residential,Wood
165046,FL,VOLUSIA COUNTY,29.02953,-80.94115,Residential,Wood
104976,FL,VOLUSIA COUNTY,29.025925,-80.933315,Residential,Wood
417171,FL,VOLUSIA COUNTY,29.02269,-80.920385,Residential,Wood
975058,FL,VOLUSIA COUNTY,29.0239,-80.9726,Residential,Wood
807765,FL,VOLUSIA COUNTY,29.028425,-80.89257,Residential,Wood
251583,FL,VOLUSIA COUNTY,29.014365,-80.995753,Residential,Wood
210615,FL,VOLUSIA COUNTY,29.04588,-80.90127,Residential,Wood
651325,FL,VOLUSIA COUNTY,29.04588,-80.90127,Residential,Wood
319741,FL,VOLUSIA COUNTY,29.02269,-80.920385,Residential,Wood
722377,FL,VOLUSIA COUNTY,29.04588,-80.90127,Residential,Wood
248441,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Wood
248570,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Masonry
272118,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Wood
145345,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Masonry
352149,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Wood
217396,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Masonry
429113,FL,VOLUSIA COUNTY,29.029577,-80.932259,Residential,Masonry
